t,e0,e1
33.558612,1,1
33.560866,1,1
33.563184,1,1
33.565481,1,1
33.567738,1,1
33.569993,1,1
33.572260,1,1
33.574516,1,1
33.576769,1,1
33.579021,1,1
33.581275,1,1
33.583548,1,1
33.585806,1,1
33.588058,1,1
33.590315,1,1
33.592583,1,1
33.594840,1,1
33.597097,1,1
33.599352,1,1
33.601609,1,1
33.603858,1,1
33.606118,1,1
33.608382,1,1
33.610632,1,1
33.612904,1,1
33.615161,1,1
33.617419,1,1
33.619670,1,1
33.621925,1,1
33.624250,1,1
33.626501,1,1
33.628749,1,1
33.631002,1,1
33.633273,1,1
33.635512,1,1
33.637753,1,1
33.639986,1,1
33.642231,1,1
33.644481,1,1
33.646734,1,1
33.648985,1,1
33.651312,1,1
33.653591,1,1
33.655844,1,1
33.658097,1,1
33.660344,1,1
33.662622,1,1
33.664878,1,1
33.667177,1,1
33.669473,1,1
33.671730,1,1
33.673980,1,1
33.676224,1,1
33.678482,1,1
33.680731,1,1
33.683000,1,1
33.685256,1,1
33.687511,1,1
33.689759,1,1
33.692070,1,1
33.694328,1,1
33.696582,1,1
33.698832,1,1
33.701088,1,1
33.703365,1,1
33.705619,1,1
33.707865,1,1
33.710119,1,1
33.712389,1,1
33.714640,1,1
33.716893,1,1
33.719148,1,1
33.721398,1,1
33.723643,1,1
33.725900,1,1
33.728148,1,1
33.730398,1,1
33.732659,1,1
33.734914,1,1
33.737166,1,1
33.739408,1,1
33.741656,1,1
33.743911,1,1
33.746166,1,1
33.748414,1,1
33.750677,1,1
33.752954,1,1
33.755298,1,1
33.757559,1,1
33.759815,1,1
33.762088,1,1
33.764342,1,1
33.766600,1,1
33.768856,1,1
33.771108,1,1
33.773431,1,1
33.775690,1,1
33.777943,1,1
33.780194,1,1
33.782471,1,1
33.784728,1,1
33.786983,1,1
33.789236,1,1
33.791491,1,1
33.793736,1,1
33.795991,1,1
33.798248,1,1
33.800507,1,1
33.802782,1,1
33.805040,1,1
33.807293,1,1
33.809546,1,1
33.811791,1,1
33.814045,1,1
33.816301,1,1
33.818556,1,1
33.820806,1,1
33.823079,1,1
33.825339,1,1
33.827591,1,1
33.829846,1,1
33.832121,1,1
33.834379,1,1
33.836632,1,1
33.838889,1,1
33.841139,1,1
33.843417,1,1
33.845677,1,1
33.847931,1,1
33.850182,1,1
33.852451,1,1
33.854712,1,1
33.856965,1,1
33.859300,1,1
33.861557,1,1
33.863811,1,1
33.866079,1,1
33.868333,1,1
33.870593,1,1
33.872866,1,1
33.875165,1,1
33.877428,1,1
33.879682,1,1
33.881932,1,1
33.884243,1,1
33.886489,1,1
33.888954,1,1
33.891246,1,1
33.893527,1,1
33.895780,1,1
33.898037,1,1
33.900284,1,1
33.902562,1,1
33.904814,1,1
33.907065,1,1
33.909364,1,1
33.911620,1,1
33.913873,1,1
33.916126,1,1
33.918387,1,1
33.920638,1,1
33.922909,1,1
33.925164,1,1
33.927419,1,1
33.929668,1,1
33.931913,1,1
33.934242,1,1
33.936497,1,1
33.938749,1,1
33.941008,1,1
33.943284,1,1
33.945538,1,1
33.947797,1,1
33.950052,1,1
33.952330,1,1
33.954585,1,1
33.956833,1,1
33.959090,1,1
33.961345,1,1
33.963602,1,1
33.965863,1,1
33.968121,1,1
33.970373,1,1
33.972642,1,1
33.974902,1,1
33.977155,1,1
33.979431,1,1
33.981685,1,1
33.983942,1,1
33.986196,1,1
33.988450,1,1
33.990707,1,1
33.992983,1,1
33.995322,1,1
33.997581,1,1
33.999833,1,1
34.002111,1,1
34.004359,1,1
34.006615,1,1
34.008870,1,1
34.011118,1,1
34.013442,1,1
34.015697,1,1
34.017956,1,1
34.020205,1,1
34.022479,1,1
34.024734,1,1
34.026984,1,1
34.029238,1,1
34.031493,1,1
34.033744,1,1
34.035996,1,1
34.038269,1,1
34.040521,1,1
34.042794,1,1
34.045052,1,1
34.047307,1,1
34.049559,1,1
34.051808,1,1
34.054065,1,1
34.056319,1,1
34.058571,1,1
34.060817,1,1
34.063093,1,1
34.065352,1,1
34.067610,1,1
34.069869,1,1
34.072145,1,1
34.074398,1,1
34.076648,1,1
34.078905,1,1
34.081155,1,1
34.083436,1,1
34.085693,1,1
34.087944,1,1
34.090191,1,1
34.092456,1,1
34.094713,1,1
34.096964,1,1
34.099261,1,1
34.101557,1,1
34.103808,1,1
34.106064,1,1
34.108311,1,1
34.110565,1,1
34.112837,1,1
34.115089,1,1
34.117389,1,1
34.119648,1,1
34.121900,1,1
34.124217,1,1
34.126485,1,1
34.128742,1,1
34.130996,1,1
34.133276,1,1
34.135528,1,1
34.137770,1,1
34.140004,1,1
34.142248,1,1
34.144505,1,1
34.146758,1,1
34.149018,1,1
34.151354,1,1
34.153607,1,1
34.155859,1,1
34.158120,1,1
34.160372,1,1
34.162645,1,1
34.164897,1,1
34.167157,1,1
34.169414,1,1
34.171665,1,1
34.173920,1,1
34.176177,1,1
34.178431,1,1
34.180680,1,1
34.182954,1,1
34.185211,1,1
34.187459,1,1
34.189712,1,1
34.192025,1,1
34.194282,1,1
34.196531,1,1
34.198787,1,1
34.201045,1,1
34.203392,1,1
34.205641,1,1
34.207885,1,1
34.210127,1,1
34.212385,1,1
34.214648,1,1
34.216900,1,1
34.219153,1,1
34.221459,1,1
34.223704,1,1
34.225960,1,1
34.228205,1,1
34.230458,1,1
34.232727,1,1
34.234984,1,1
34.237241,1,1
34.239495,1,1
34.241745,1,1
34.243993,1,1
34.246253,1,1
34.248505,1,1
34.250759,1,1
34.253040,1,1
34.255300,1,1
34.257554,1,1
34.259799,1,1
34.262074,1,1
34.264333,1,1
34.266586,1,1
34.268835,1,1
34.271091,1,1
34.273359,1,1
34.275607,1,1
34.277862,1,1
34.280113,1,1
34.282384,1,1
34.284632,1,1
34.286890,1,1
34.289142,1,1
34.291420,1,1
34.293669,1,1
34.295923,1,1
34.298186,1,1
34.300435,1,1
34.302707,1,1
34.304958,1,1
34.307252,1,1
34.309546,1,1
34.311798,1,1
34.314054,1,1
34.316303,1,1
34.318561,1,1
34.320812,1,1
34.323081,1,1
34.325334,1,1
34.327585,1,1
34.329832,1,1
34.332096,1,1
34.334352,1,1
34.336602,1,1
34.338854,1,1
34.341105,1,1
34.343636,1,1
34.345910,1,1
34.348166,1,1
34.350429,1,1
34.352716,1,1
34.354972,1,1
34.357229,1,1
34.359482,1,1
34.361732,1,1
34.363984,1,1
34.366248,1,1
34.368507,1,1
34.370761,1,1
34.373034,1,1
34.375299,1,1
34.377554,1,1
34.379799,1,1
34.382078,1,1
34.384321,1,1
34.386562,1,1
34.388796,1,1
34.391039,1,1
34.393287,1,1
34.395540,1,1
34.397802,1,1
34.400058,1,1
34.402333,1,1
34.404581,1,1
34.406835,1,1
34.409087,1,1
34.411402,1,1
34.413653,1,1
34.415909,1,1
34.418164,1,1
34.420415,1,1
34.422694,1,1
34.424950,1,1
34.427248,1,1
34.429536,1,1
34.431789,1,1
34.434045,1,1
34.436300,1,1
34.438560,1,1
34.440812,1,1
34.443088,1,1
34.445345,1,1
34.447601,1,1
34.449853,1,1
34.452124,1,1
34.454385,1,1
34.456640,1,1
34.458893,1,1
34.461149,1,1
34.463426,1,1
34.465691,1,1
34.467941,1,1
34.470197,1,1
34.472467,1,1
34.474721,1,1
34.476976,1,1
34.479231,1,1
34.481477,1,1
34.483729,1,1
34.485991,1,1
34.488243,1,1
34.490497,1,1
34.492764,1,1
34.495014,1,1
34.497260,1,1
34.499498,1,1
34.501748,1,1
34.504007,1,1
34.506261,1,1
34.508507,1,1
34.510763,1,1
34.513036,1,1
34.515374,1,1
34.517638,1,1
34.519893,1,1
34.522165,1,1
34.524427,1,1
34.526685,1,1
34.528940,1,1
34.531236,1,1
34.533517,1,1
34.535778,1,1
34.538038,1,1
34.540287,1,1
34.542567,1,1
34.544820,1,1
34.547071,1,1
34.549619,1,1
34.551880,1,1
34.554214,1,1
34.556465,1,1
34.558719,1,1
34.560971,1,1
34.563286,1,1
34.565591,1,1
34.567847,1,1
34.570098,1,1
34.572364,1,1
34.574621,1,1
34.576873,1,1
34.579127,1,1
34.581382,1,1
34.583630,1,1
34.585888,1,1
34.588139,1,1
34.590394,1,1
34.592669,1,1
34.594922,1,1
34.597177,1,1
34.599432,1,1
34.601687,1,1
34.603935,1,1
34.606193,1,1
34.608453,1,1
34.610705,1,1
34.612985,1,1
34.615241,1,1
34.617492,1,1
34.619740,1,1
34.622055,1,1
34.624309,1,1
34.626563,1,1
34.628812,1,1
34.631066,1,1
34.633338,1,1
34.635580,1,1
34.637828,1,1
34.640069,1,1
34.642311,1,1
34.644561,1,1
34.646812,1,1
34.649067,1,1
34.651400,1,1
34.653649,1,1
34.655903,1,1
34.658153,1,1
34.660397,1,1
34.662674,1,1
34.664925,1,1
34.667188,1,1
34.669492,1,1
34.671742,1,1
34.673993,1,1
34.676241,1,1
34.678497,1,1
34.680745,1,1
34.683015,1,1
34.685273,1,1
34.687529,1,1
34.689779,1,1
34.692085,1,1
34.694341,1,1
34.696608,1,1
34.698860,1,1
34.701115,1,1
34.703389,1,1
34.705642,1,1
34.707886,1,1
34.710138,1,1
34.712406,1,1
34.714657,1,1
34.716904,1,1
34.719161,1,1
34.721411,1,1
34.723658,1,1
34.725918,1,1
34.728170,1,1
34.730420,1,1
34.732681,1,1
34.734934,1,1
34.737186,1,1
34.739464,1,1
34.741715,1,1
34.743970,1,1
34.746228,1,1
34.748474,1,1
34.750730,1,1
34.753005,1,1
34.755305,1,1
34.757602,1,1
34.759852,1,1
34.762121,1,1
34.764372,1,1
34.766627,1,1
34.768886,1,1
34.771136,1,1
34.773406,1,1
34.775669,1,1
34.777922,1,1
34.780170,1,1
34.782442,1,1
34.784713,1,1
34.786968,1,1
34.789224,1,1
34.791478,1,1
34.793729,1,1
34.795976,1,1
34.798233,1,1
34.800489,1,1
34.802761,1,1
34.805017,1,1
34.807271,1,1
34.809521,1,1
34.811769,1,1
34.814027,1,1
34.816278,1,1
34.818534,1,1
34.820780,1,1
34.823056,1,1
34.825315,1,1
34.827565,1,1
34.829825,1,1
34.832101,1,1
34.834355,1,1
34.836607,1,1
34.838863,1,1
34.841116,1,1
34.843471,1,1
34.845730,1,1
34.847982,1,1
34.850237,1,1
34.852504,1,1
34.854761,1,1
34.857015,1,1
34.859312,1,1
34.861608,1,1
34.863864,1,1
34.866120,1,1
34.868382,1,1
34.870637,1,1
34.872906,1,1
34.875157,1,1
34.877412,1,1
34.879667,1,1
34.881919,1,1
34.884229,1,1
34.886477,1,1
34.888716,1,1
34.890955,1,1
34.893198,1,1
34.895457,1,1
34.897715,1,1
34.899966,1,1
34.902250,1,1
34.904502,1,1
34.906757,1,1
34.909009,1,1
34.911265,1,1
34.913536,1,1
34.915787,1,1
34.918045,1,1
34.920291,1,1
34.922567,1,1
34.924814,1,1
34.927072,1,1
34.929325,1,1
34.931575,1,1
34.933831,1,1
34.936090,1,1
34.938344,1,1
34.940593,1,1
34.942869,1,1
34.945120,1,1
34.947449,1,1
34.949707,1,1
34.952031,1,1
34.954296,1,1
34.956547,1,1
34.958804,1,1
34.961058,1,1
34.963415,1,1
34.965683,1,1
34.967941,1,1
34.970193,1,1
34.972463,1,1
34.974721,1,1
34.976977,1,1
34.979229,1,1
34.981532,1,1
34.983785,1,1
34.986041,1,1
34.988292,1,1
34.990547,1,1
34.992818,1,1
34.995071,1,1
34.997329,1,1
34.999585,1,1
35.001840,1,1
35.004089,1,1
35.006351,1,1
35.008604,1,1
35.010855,1,1
35.013130,1,1
35.015384,1,1
35.017640,1,1
35.019886,1,1
35.022159,1,1
35.024408,1,1
35.026662,1,1
35.028908,1,1
35.031161,1,1
35.033431,1,1
35.035682,1,1
35.037939,1,1
35.040193,1,1
35.042466,1,1
35.044719,1,1
35.046981,1,1
35.049237,1,1
35.051519,1,1
35.053770,1,1
35.056028,1,1
35.058278,1,1
35.060524,1,1
35.062801,1,1
35.065057,1,1
35.067359,1,1
35.069649,1,1
35.071901,1,1
35.074221,1,1
35.076473,1,1
35.078732,1,1
35.080988,1,1
35.083308,1,1
35.085601,1,1
35.087857,1,1
35.090112,1,1
35.092382,1,1
35.094640,1,1
35.096892,1,1
35.099142,1,1
35.101398,1,1
35.103650,1,1
35.105904,1,1
35.108156,1,1
35.110408,1,1
35.112677,1,1
35.114929,1,1
35.117187,1,1
35.119444,1,1
35.121701,1,1
35.123951,1,1
35.126212,1,1
35.128466,1,1
35.130730,1,1
35.132999,1,1
35.135248,1,1
35.137492,1,1
35.139729,1,1
35.142049,1,1
35.144307,1,1
35.146557,1,1
35.148803,1,1
35.151060,1,1
35.153330,1,1
35.155581,1,1
35.157839,1,1
35.160090,1,1
35.162359,1,1
35.164614,1,1
35.166872,1,1
35.169133,1,1
35.171459,1,1
35.173717,1,1
35.175971,1,1
35.178230,1,1
35.180477,1,1
35.182755,1,1
35.185011,1,1
35.187310,1,1
35.189567,1,1
35.191822,1,1
35.194077,1,1
35.196328,1,1
35.198586,1,1
35.200846,1,1
35.203121,1,1
35.205363,1,1
35.207610,1,1
35.209852,1,1
35.212333,1,1
35.214598,1,1
35.216852,1,1
35.219106,1,1
35.221357,1,1
35.223600,1,1
35.225856,1,1
35.228106,1,1
35.230363,1,1
35.232640,1,1
35.234896,1,1
35.237154,1,1
35.239408,1,1
35.241658,1,1
35.243905,1,1
35.246163,1,1
35.248414,1,1
35.250663,1,1
35.252928,1,1
35.255185,1,1
35.257435,1,1
35.259678,1,1
35.261930,1,1
35.264251,1,1
35.266505,1,1
35.268753,1,1
35.271006,1,1
35.273279,1,1
35.275551,1,1
35.277802,1,1
35.280053,1,1
35.282320,1,1
35.284567,1,1
35.286823,1,1
35.289073,1,1
35.291366,1,1
35.293648,1,1
35.295902,1,1
35.298153,1,1
35.300403,1,1
35.302679,1,1
35.304929,1,1
35.307179,1,1
35.309431,1,1
35.311682,1,1
35.313931,1,1
35.316179,1,1
35.318437,1,1
35.320688,1,1
35.322955,1,1
35.325210,1,1
35.327464,1,1
35.329714,1,1
35.332024,1,1
35.334287,1,1
35.336540,1,1
35.338789,1,1
35.341035,1,1
35.343306,1,1
35.345569,1,1
35.347826,1,1
35.350085,1,1
35.352364,1,1
35.354619,1,1
35.356871,1,1
35.359130,1,1
35.361383,1,1
35.363635,1,1
35.365902,1,1
35.368159,1,1
35.370412,1,1
35.372678,1,1
35.374933,1,1
35.377188,1,1
35.379499,1,1
35.381758,1,1
35.384004,1,1
35.386251,1,1
35.388491,1,1
35.390738,1,1
35.392982,1,1
35.395237,1,1
35.397545,1,1
35.399802,1,1
35.402078,1,1
35.404327,1,1
35.406582,1,1
35.408832,1,1
35.411085,1,1
35.413355,1,1
35.415612,1,1
35.417870,1,1
35.420122,1,1
35.422398,1,1
35.424655,1,1
35.426912,1,1
35.429168,1,1
35.431500,1,1
35.433758,1,1
35.436012,1,1
35.438282,1,1
35.440537,1,1
35.442808,1,1
35.445063,1,1
35.447321,1,1
35.449575,1,1
35.451826,1,1
35.454082,1,1
35.456338,1,1
35.458591,1,1
35.460837,1,1
35.463108,1,1
35.465364,1,1
35.467615,1,1
35.469872,1,1
35.472145,1,1
35.474401,1,1
35.476650,1,1
35.478908,1,1
35.481158,1,1
35.483510,1,1
35.485771,1,1
35.488025,1,1
35.490277,1,1
35.492547,1,1
35.494800,1,1
35.497054,1,1
35.499354,1,1
35.501648,1,1
35.503901,1,1
35.506160,1,1
35.508411,1,1
35.510666,1,1
35.512939,1,1
35.515191,1,1
35.517446,1,1
35.519701,1,1
35.522014,1,1
35.524269,1,1
35.526544,1,1
35.528802,1,1
35.531055,1,1
35.533329,1,1
35.535588,1,1
35.537840,1,1
35.540088,1,1
35.542359,1,1
35.544612,1,1
35.546866,1,1
35.549124,1,1
35.551380,1,1
35.553628,1,1
35.555880,1,1
35.558139,1,1
35.560392,1,1
35.562666,1,1
35.564916,1,1
35.567179,1,1
35.569435,1,1
35.571681,1,1
35.573933,1,1
35.576189,1,1
35.578441,1,1
35.580690,1,1
35.582965,1,1
35.585220,1,1
35.587520,1,1
35.589781,1,1
35.592039,1,1
35.594295,1,1
35.596548,1,1
35.598805,1,1
35.601059,1,1
35.603378,1,1
35.605676,1,1
35.607931,1,1
35.610186,1,1
35.612451,1,1
35.614709,1,1
35.616975,1,1
35.619231,1,1
35.621485,1,1
35.623736,1,1
35.625993,1,1
35.628245,1,1
35.630502,1,1
35.632778,1,1
35.635023,1,1
35.637269,1,1
35.639516,1,1
35.641757,1,1
35.644007,1,1
35.646266,1,1
35.648519,1,1
35.650774,1,1
35.653042,1,1
35.655300,1,1
35.657551,1,1
35.659791,1,1
35.662070,1,1
35.664325,1,1
35.666580,1,1
35.668826,1,1
35.671081,1,1
35.673349,1,1
35.675592,1,1
35.677846,1,1
35.680093,1,1
35.682359,1,1
35.684608,1,1
35.686859,1,1
35.689110,1,1
35.691405,1,1
35.693695,1,1
35.695951,1,1
35.698204,1,1
35.700461,1,1
35.702736,1,1
35.704989,1,1
35.707241,1,1
35.709495,1,1
35.711747,1,1
35.714002,1,1
35.716253,1,1
35.718511,1,1
35.720763,1,1
35.723036,1,1
35.725286,1,1
35.727544,1,1
35.729796,1,1
35.732063,1,1
35.734320,1,1
35.736571,1,1
35.738822,1,1
35.741071,1,1
35.743353,1,1
35.745609,1,1
35.747857,1,1
35.750117,1,1
35.752388,1,1
35.754644,1,1
35.756894,1,1
35.759148,1,1
35.761400,1,1
35.763652,1,1
35.765911,1,1
35.768172,1,1
35.770425,1,1
35.772699,1,1
35.774959,1,1
35.777217,1,1
35.779537,1,1
35.781793,1,1
35.784053,1,1
35.786309,1,1
35.788563,1,1
35.790819,1,1
35.793090,1,1
35.795389,1,1
35.797682,1,1
35.799939,1,1
35.802216,1,1
35.804465,1,1
35.806721,1,1
35.808975,1,1
35.811226,1,1
35.813499,1,1
35.815753,1,1
35.818007,1,1
35.820254,1,1
35.822527,1,1
35.824782,1,1
35.827028,1,1
35.829280,1,1
35.831537,1,1
35.833795,1,1
35.836051,1,1
35.838310,1,1
35.840564,1,1
35.842840,1,1
35.845091,1,1
35.847345,1,1
35.849597,1,1
35.851848,1,1
35.854109,1,1
35.856360,1,1
35.858613,1,1
35.860862,1,1
35.863133,1,1
35.865389,1,1
35.867645,1,1
35.869901,1,1
35.872172,1,1
35.874661,1,1
35.876920,1,1
35.879180,1,1
35.881432,1,1
35.883670,1,1
35.885922,1,1
35.888166,1,1
35.890409,1,1
35.892662,1,1
35.894923,1,1
35.897180,1,1
35.899515,1,1
35.901774,1,1
35.904028,1,1
35.906288,1,1
35.908538,1,1
35.910796,1,1
35.913067,1,1
35.915319,1,1
35.917625,1,1
35.919878,1,1
35.922146,1,1
35.924395,1,1
35.926653,1,1
35.928905,1,1
35.931157,1,1
35.933432,1,1
35.935691,1,1
35.937946,1,1
35.940197,1,1
35.942473,1,1
35.944721,1,1
35.946977,1,1
35.949232,1,1
35.951487,1,1
35.953736,1,1
35.955986,1,1
35.958252,1,1
35.960504,1,1
35.962772,1,1
35.965027,1,1
35.967291,1,1
35.969548,1,1
35.971796,1,1
35.974054,1,1
35.976311,1,1
35.978564,1,1
35.980812,1,1
35.983091,1,1
35.985345,1,1
35.987625,1,1
35.989882,1,1
35.992153,1,1
35.994406,1,1
35.996655,1,1
35.998914,1,1
36.001169,1,1
36.003523,1,1
36.005783,1,1
36.008036,1,1
36.010285,1,1
36.012553,1,1
36.014811,1,1
36.017071,1,1
36.019327,1,1
36.021635,1,1
36.023886,1,1
36.026138,1,1
36.028385,1,1
36.030638,1,1
36.032911,1,1
36.035166,1,1
36.037427,1,1
36.039683,1,1
36.041935,1,1
36.044249,1,1
36.046517,1,1
36.048768,1,1
36.051024,1,1
36.053296,1,1
36.055553,1,1
36.057811,1,1
36.060060,1,1
36.062334,1,1
36.064592,1,1
36.066846,1,1
36.069099,1,1
36.071355,1,1
36.073627,1,1
36.075872,1,1
36.078127,1,1
36.080376,1,1
36.082647,1,1
36.084898,1,1
36.087153,1,1
36.089404,1,1
36.091649,1,1
36.093906,1,1
36.096163,1,1
36.098416,1,1
36.100671,1,1
36.102948,1,1
36.105203,1,1
36.107540,1,1
36.109793,1,1
36.112065,1,1
36.114315,1,1
36.116563,1,1
36.118823,1,1
36.121080,1,1
36.123398,1,1
36.125656,1,1
36.127913,1,1
36.130167,1,1
36.132438,1,1
36.134686,1,1
36.136930,1,1
36.139184,1,1
36.141428,1,1
36.143682,1,1
36.145936,1,1
36.148187,1,1
36.150448,1,1
36.152725,1,1
36.154982,1,1
36.157242,1,1
36.159495,1,1
36.161750,1,1
36.163998,1,1
36.166258,1,1
36.168514,1,1
36.170766,1,1
36.173032,1,1
36.175289,1,1
36.177544,1,1
36.179794,1,1
36.182075,1,1
36.184333,1,1
36.186590,1,1
36.188837,1,1
36.191094,1,1
36.193368,1,1
36.195644,1,1
36.197902,1,1
36.200151,1,1
36.202428,1,1
36.204670,1,1
36.206919,1,1
36.209161,1,1
36.211444,1,1
36.213741,1,1
36.215998,1,1
36.218254,1,1
36.220498,1,1
36.222781,1,1
36.225030,1,1
36.227286,1,1
36.229536,1,1
36.231789,1,1
36.234041,1,1
36.236286,1,1
36.238545,1,1
36.240793,1,1
36.243060,1,1
36.245312,1,1
36.247568,1,1
36.249822,1,1
36.252089,1,1
36.254343,1,1
36.256599,1,1
36.258855,1,1
36.261099,1,1
36.263378,1,1
36.265630,1,1
36.267880,1,1
36.270132,1,1
36.272402,1,1
36.274653,1,1
36.276896,1,1
36.279152,1,1
36.281398,1,1
36.283655,1,1
36.285910,1,1
36.288162,1,1
36.290406,1,1
36.292670,1,1
36.294920,1,1
36.297169,1,1
36.299463,1,1
36.301757,1,1
36.304006,1,1
36.306254,1,1
36.308501,1,1
36.310765,1,1
36.313034,1,1
36.315286,1,1
36.317544,1,1
36.319794,1,1
36.322061,1,1
36.324307,1,1
36.326562,1,1
36.328812,1,1
36.331063,1,1
36.333336,1,1
36.335593,1,1
36.337849,1,1
36.340098,1,1
36.342374,1,1
36.344623,1,1
36.346874,1,1
36.349135,1,1
36.351394,1,1
36.353646,1,1
36.355896,1,1
36.358154,1,1
36.360405,1,1
36.362676,1,1
36.364940,1,1
36.367208,1,1
36.369465,1,1
36.371712,1,1
36.373966,1,1
36.376222,1,1
36.378475,1,1
36.380726,1,1
36.383002,1,1
36.385247,1,1
36.387570,1,1
36.389819,1,1
36.392116,1,1
36.394375,1,1
36.396630,1,1
36.398889,1,1
36.401145,1,1
36.403464,1,1
36.405760,1,1
36.408017,1,1
36.410268,1,1
36.412534,1,1
36.414791,1,1
36.417049,1,1
36.419303,1,1
36.421555,1,1
36.423807,1,1
36.426058,1,1
36.428308,1,1
36.430563,1,1
36.432830,1,1
36.435087,1,1
36.437343,1,1
36.439597,1,1
36.441850,1,1
36.444105,1,1
36.446363,1,1
36.448617,1,1
36.450878,1,1
36.453161,1,1
36.455462,1,1
36.457760,1,1
36.460010,1,1
36.462284,1,1
36.464542,1,1
36.466796,1,1
36.469040,1,1
36.471295,1,1
36.473565,1,1
36.475813,1,1
36.478068,1,1
36.480317,1,1
36.482583,1,1
36.484834,1,1
36.487095,1,1
36.489348,1,1
36.491627,1,1
36.493883,1,1
36.496137,1,1
36.498389,1,1
36.500644,1,1
36.502924,1,1
36.505177,1,1
36.507477,1,1
36.509773,1,1
36.512082,1,1
36.514337,1,1
36.516587,1,1
36.518848,1,1
36.521102,1,1
36.523372,1,1
36.525678,1,1
36.527934,1,1
36.530188,1,1
36.532455,1,1
36.534944,1,1
36.537213,1,1
36.539603,1,1
36.541878,1,1
36.544219,1,1
36.546472,1,1
36.548721,1,1
36.550981,1,1
36.553258,1,1
36.555592,1,1
36.557857,1,1
36.560112,1,1
36.562382,1,1
36.564636,1,1
36.566900,1,1
36.569155,1,1
36.571451,1,1
36.573704,1,1
36.575962,1,1
36.578216,1,1
36.580468,1,1
36.582744,1,1
36.585004,1,1
36.587262,1,1
36.589520,1,1
36.591774,1,1
36.594027,1,1
36.596275,1,1
36.598530,1,1
36.600784,1,1
36.603056,1,1
36.605311,1,1
36.607565,1,1
36.609817,1,1
36.612084,1,1
36.614341,1,1
36.616596,1,1
36.618852,1,1
36.621101,1,1
36.623386,1,1
36.625641,1,1
36.627890,1,1
36.630149,1,1
36.632420,1,1
36.634664,1,1
36.636905,1,1
36.639152,1,1
36.641391,1,1
36.643667,1,1
36.645924,1,1
36.648176,1,1
36.650429,1,1
36.652695,1,1
36.654949,1,1
36.657201,1,1
36.659493,1,1
36.661786,1,1
36.664045,1,1
36.666300,1,1
36.668549,1,1
36.670804,1,1
36.673071,1,1
36.675321,1,1
36.677574,1,1
36.679825,1,1
36.682094,1,1
36.684344,1,1
36.686598,1,1
36.688852,1,1
36.691101,1,1
36.693375,1,1
36.695628,1,1
36.697884,1,1
36.700135,1,1
36.702418,1,1
36.704668,1,1
36.706919,1,1
36.709168,1,1
36.711469,1,1
36.713752,1,1
36.716003,1,1
36.718264,1,1
36.720515,1,1
36.722788,1,1
36.725031,1,1
36.727287,1,1
36.729538,1,1
36.731783,1,1
36.734037,1,1
36.736287,1,1
36.738534,1,1
36.740778,1,1
36.743064,1,1
36.745321,1,1
36.747641,1,1
36.749900,1,1
36.752182,1,1
36.754435,1,1
36.756680,1,1
36.758935,1,1
36.761188,1,1
36.763500,1,1
36.765802,1,1
36.768060,1,1
36.770312,1,1
36.772576,1,1
36.774830,1,1
36.777086,1,1
36.779337,1,1
36.781590,1,1
36.783842,1,1
36.786095,1,1
36.788345,1,1
36.790598,1,1
36.792867,1,1
36.795123,1,1
36.797383,1,1
36.799644,1,1
36.801900,1,1
36.804219,1,1
36.806473,1,1
36.808724,1,1
36.810973,1,1
36.813241,1,1
36.815498,1,1
36.817755,1,1
36.820006,1,1
36.822277,1,1
36.824528,1,1
36.826772,1,1
36.829022,1,1
36.831275,1,1
36.833554,1,1
36.835802,1,1
36.838059,1,1
36.840311,1,1
36.842585,1,1
36.844829,1,1
36.847085,1,1
36.849335,1,1
36.851645,1,1
36.853903,1,1
36.856158,1,1
36.858418,1,1
36.860662,1,1
36.862936,1,1
36.865192,1,1
36.867495,1,1
36.869787,1,1
36.872060,1,1
36.874311,1,1
36.876559,1,1
36.878815,1,1
36.881065,1,1
36.883334,1,1
36.885579,1,1
36.887827,1,1
36.890065,1,1
36.892315,1,1
36.894570,1,1
36.896826,1,1
36.899079,1,1
36.901338,1,1
36.903614,1,1
36.905872,1,1
36.908125,1,1
36.910383,1,1
36.912655,1,1
36.914911,1,1
36.917165,1,1
36.919420,1,1
36.921675,1,1
36.923927,1,1
36.926183,1,1
36.928439,1,1
36.930692,1,1
36.932960,1,1
36.935218,1,1
36.937473,1,1
36.939721,1,1
36.942034,1,1
36.944291,1,1
36.946543,1,1
36.948793,1,1
36.951053,1,1
36.953327,1,1
36.955656,1,1
36.957915,1,1
36.960168,1,1
36.962442,1,1
36.964694,1,1
36.966954,1,1
36.969221,1,1
36.971519,1,1
36.973815,1,1
36.976072,1,1
36.978328,1,1
36.980577,1,1
36.982851,1,1
36.985104,1,1
36.987360,1,1
36.989617,1,1
36.991873,1,1
36.994129,1,1
36.996379,1,1
36.998637,1,1
37.000894,1,1
37.003165,1,1
37.005415,1,1
37.007672,1,1
37.009925,1,1
37.012194,1,1
37.014451,1,1
37.016705,1,1
37.018960,1,1
37.021210,1,1
37.023479,1,1
37.025731,1,1
37.027981,1,1
37.030236,1,1
37.032505,1,1
37.034760,1,1
37.037010,1,1
37.039268,1,1
37.041524,1,1
37.043773,1,1
37.046033,1,1
37.048285,1,1
37.050540,1,1
37.052809,1,1
37.055068,1,1
37.057335,1,1
37.059665,1,1
37.061923,1,1
37.064252,1,1
37.066507,1,1
37.068760,1,1
37.071018,1,1
